ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-3.1792,-9.4798,0.9541,-3.38,-9.2013,0.2866,0.0,0.0,0.0,-0.175,0.7461,-0.044,35.97,15.37,-0.05,35.88462,14.48028,60.16,NaN,6.05,3.790092,348.9,16 / 30,2665394,2021-05-02 14:16:21:596
-5.5902,-6.9577,-1.8793,-4.8331,-8.3046,-1.9607,0.0,0.0,0.0,0.5094,0.0709,0.4335,32.22,10.15,18.74,35.88462,14.48028,60.16,NaN,6.05,3.790092,348.9,16 / 30,2665841,2021-05-02 14:16:22:043
-5.5902,-6.9577,-1.8793,-4.8331,-8.3046,-1.9607,0.0,0.0,0.0,0.5094,0.0709,0.4335,32.22,10.15,18.74,35.88462,14.48028,60.16,NaN,6.05,3.790092,348.9,16 / 30,2665842,2021-05-02 14:16:22:044
16.0597,-17.1518,-17.4969,5.7382,0.4635,-7.9391,0.0,0.0,0.0,1.1469,1.8492,1.0978,29.12,16.14,19.24,35.88463,14.480302,60.14,NaN,7.49,3.790092,79.0,14 / 30,2666249,2021-05-02 14:16:22:451
16.0597,-17.1518,-17.4969,5.7382,0.4635,-7.9391,0.0,0.0,0.0,1.1469,1.8492,1.0978,29.12,16.14,19.24,35.88463,14.480302,60.14,NaN,7.49,3.790092,79.0,14 / 30,2666249,2021-05-02 14:16:22:451
16.0597,-17.1518,-17.4969,5.7382,0.4635,-7.9391,0.0,0.0,0.0,1.1469,1.8492,1.0978,29.12,16.14,19.24,35.88463,14.480302,60.14,NaN,7.49,3.790092,79.0,14 / 30,2666631,2021-05-02 14:16:22:833
16.0597,-17.1518,-17.4969,5.7382,0.4635,-7.9391,0.0,0.0,0.0,1.1469,1.8492,1.0978,29.12,16.14,19.24,35.88463,14.480302,60.14,NaN,7.49,3.790092,79.0,14 / 30,2666631,2021-05-02 14:16:22:833
0.8465,-3.9221,-3.7238,-1.4438,-7.5732,-6.0607,0.0,0.0,0.0,-0.2825,0.9694,-0.5869,0.93,22.0,31.2,35.88462,14.480298,60.47,NaN,1.62,3.790092,130.6,16 / 30,2667050,2021-05-02 14:16:23:252
0.8465,-3.9221,-3.7238,-1.4438,-7.5732,-6.0607,0.0,0.0,0.0,-0.2825,0.9694,-0.5869,0.93,22.0,31.2,35.88462,14.480298,60.47,NaN,1.62,3.790092,130.6,16 / 30,2667051,2021-05-02 14:16:23:253
-0.8139,-12.0655,3.8812,-1.6072,-9.6724,0.1798,0.0,0.0,0.0,-0.2825,0.9694,-0.5869,0.93,22.0,31.2,35.884617,14.480295,60.74,NaN,1.12,3.790092,150.9,17 / 30,2667448,2021-05-02 14:16:23:650
-0.8139,-12.0655,3.8812,-1.6072,-9.6724,0.1798,0.0,0.0,0.0,-0.2825,0.9694,-0.5869,0.93,22.0,31.2,35.884617,14.480295,60.74,NaN,1.12,3.790092,150.9,17 / 30,2667449,2021-05-02 14:16:23:651
-1.191,-6.7531,0.8764,-1.6198,-9.2363,2.8701,0.0,0.0,0.0,0.4045,-2.4897,-1.7826,-1.7,21.07,33.31,35.8846,14.480301,60.88,NaN,5.29,3.790092,144.6,17 / 29,2667867,2021-05-02 14:16:24:069
-1.191,-6.7531,0.8764,-1.6198,-9.2363,2.8701,0.0,0.0,0.0,0.4045,-2.4897,-1.7826,-1.7,21.07,33.31,35.8846,14.480301,60.88,NaN,5.29,3.790092,144.6,17 / 29,2667868,2021-05-02 14:16:24:070
-3.099,-34.32,2.0016,-1.0531,-9.7497,0.0638,0.0,0.0,0.0,-1.6562,-2.0056,-1.6658,36.06,12.64,7.02,35.8846,14.480315,61.15,NaN,4.64,3.790092,99.7,16 / 30,2668315,2021-05-02 14:16:24:517
-3.099,-34.32,2.0016,-1.0531,-9.7497,0.0638,0.0,0.0,0.0,-1.6562,-2.0056,-1.6658,36.06,12.64,7.02,35.8846,14.480315,61.15,NaN,4.64,3.790092,99.7,16 / 30,2668315,2021-05-02 14:16:24:517
-15.5542,-19.1641,2.5953,-6.4539,-7.135,1.8999,0.0,0.0,0.0,1.9234,-2.1422,0.7307,32.99,19.9,0.18,35.88462,14.480317,61.08,NaN,6.44,3.790092,16.4,17 / 30,2668773,2021-05-02 14:16:24:975
-15.5542,-19.1641,2.5953,-6.4539,-7.135,1.8999,0.0,0.0,0.0,1.9234,-2.1422,0.7307,32.99,19.9,0.18,35.88462,14.480317,61.08,NaN,6.44,3.790092,16.4,17 / 30,2668774,2021-05-02 14:16:24:976
-17.8872,-17.6569,-3.1911,-0.8122,-9.7534,0.6179,0.0,0.0,0.0,-1.1507,2.0883,-3.1197,35.58,17.56,-1.77,35.88464,14.480319,60.05,NaN,4.97,3.790092,9.3,17 / 30,2669187,2021-05-02 14:16:25:389
-17.8872,-17.6569,-3.1911,-0.8122,-9.7534,0.6179,0.0,0.0,0.0,-1.1507,2.0883,-3.1197,35.58,17.56,-1.77,35.88464,14.480319,60.05,NaN,4.97,3.790092,9.3,17 / 30,2669188,2021-05-02 14:16:25:390
1.1683,-8.8478,-3.1122,-6.4001,-7.2372,-1.6828,0.0,0.0,0.0,-1.1507,2.0883,-3.1197,35.88,17.3,-3.14,35.88465,14.480327,60.03,NaN,5.0,3.790092,34.5,17 / 30,2669654,2021-05-02 14:16:25:856
1.1683,-8.8478,-3.1122,-6.4001,-7.2372,-1.6828,0.0,0.0,0.0,-1.1507,2.0883,-3.1197,35.88,17.3,-3.14,35.88465,14.480327,60.03,NaN,5.0,3.790092,34.5,17 / 30,2669655,2021-05-02 14:16:25:857
3.7851,-10.6002,1.0286,-0.2824,-9.6505,-1.7198,0.0,0.0,0.0,-0.7801,0.3381,-3.4643,36.06,18.53,1.38,35.884663,14.480334,60.45,NaN,4.79,3.790092,26.9,17 / 30,2670112,2021-05-02 14:16:26:314
-8.1482,-14.9922,-0.664,-4.8035,-8.5468,-0.2212,0.0,0.0,0.0,-2.3437,1.1314,-2.2372,35.18,21.95,1.07,35.884663,14.480334,60.45,NaN,4.79,3.790092,26.9,17 / 30,2670420,2021-05-02 14:16:26:622
-1.3944,-15.7119,3.9589,0.8275,-8.7659,-4.318,-6.9518,-1.1847,-0.526,-2.152,2.829,-2.4426,33.43,22.73,5.05,35.88467,14.480343,61.0,NaN,4.46,3.790092,38.2,16 / 30,2670919,2021-05-02 14:16:27:121
-1.3944,-15.7119,3.9589,0.8275,-8.7659,-4.318,-6.9518,-1.1847,-0.526,-2.152,2.829,-2.4426,33.43,22.73,5.05,35.88467,14.480343,61.0,NaN,4.46,3.790092,38.2,16 / 30,2670920,2021-05-02 14:16:27:122
4.1324,-17.3336,-7.2766,0.5438,-8.999,-3.8592,0.0,0.0,0.0,-2.568,-1.7389,-2.7047,31.7,23.11,7.55,35.88468,14.480354,61.4,NaN,4.25,3.790092,55.3,15 / 30,2671344,2021-05-02 14:16:27:546
4.1324,-17.3336,-7.2766,0.5438,-8.999,-3.8592,0.0,0.0,0.0,-2.568,-1.7389,-2.7047,31.7,23.11,7.55,35.88468,14.480354,61.4,NaN,4.25,3.790092,55.3,15 / 30,2671345,2021-05-02 14:16:27:547
-0.061,-3.6203,14.986,-7.1877,-6.4489,-1.7086,0.0,0.0,0.0,2.8067,2.4782,-0.7895,23.96,22.2,22.88,35.884686,14.480367,61.82,NaN,4.54,3.790092,64.0,17 / 30,2671821,2021-05-02 14:16:28:023
0.1606,-14.942,0.1786,1.3686,-9.7016,-0.4197,0.0,0.0,0.0,-0.1466,-0.5548,-0.1057,25.53,21.72,20.5,35.884686,14.480367,61.82,NaN,4.54,3.790092,64.0,17 / 30,2671981,2021-05-02 14:16:28:183
-2.6201,-10.4973,7.1572,-1.0046,-8.4887,4.8065,0.0,0.0,0.0,-0.6275,-4.0568,-1.8422,27.27,18.75,13.04,35.88469,14.48038,61.57,NaN,4.5,3.790092,71.8,17 / 30,2672484,2021-05-02 14:16:28:686
-3.8064,-8.9183,0.9936,-3.8902,-8.9955,0.3428,2.6696,0.8291,1.457,-0.2117,-1.094,0.0829,11.1,24.94,-23.92,35.88469,14.48038,61.57,NaN,4.5,3.790092,71.8,17 / 30,2672981,2021-05-02 14:16:29:183
-1.9128,-9.2776,-2.164,-4.8439,-8.524,-0.2198,2.567,-0.4708,-0.8663,-0.1865,-0.0281,0.6286,4.27,28.46,-22.72,35.8847,14.480386,61.81,NaN,4.64,3.790092,40.0,16 / 30,2673484,2021-05-02 14:16:29:686
-6.3718,6.0793,7.8111,-0.0802,-7.8814,-5.835,-9.143,15.6233,12.3194,2.9267,-0.0475,2.2766,-2.16,30.63,-8.27,35.8847,14.480386,61.81,NaN,4.64,3.790092,40.0,16 / 30,2673984,2021-05-02 14:16:30:186
-59.8307,-14.2502,13.4408,-1.5662,-7.3428,-6.3088,11.237,-0.5192,0.5614,-4.33,7.9998,-11.966,1.45,33.9,-4.11,35.884712,14.480385,61.5,NaN,4.39,3.790092,18.7,17 / 30,2674480,2021-05-02 14:16:30:682
1.9262,-5.9462,-6.1741,-5.6664,-7.5435,-2.6754,6.0585,0.1288,-6.6736,-0.0516,-2.8869,0.8143,-10.42,31.2,20.22,35.884712,14.480385,61.5,NaN,4.39,3.790092,18.7,17 / 30,2674981,2021-05-02 14:16:31:183
-6.7561,-3.7759,6.0467,-1.4338,-9.3878,-2.4461,1.1596,14.9815,5.0642,3.6266,-1.0707,-0.3894,-9.17,29.56,25.39,35.884724,14.480375,63.07,NaN,7.02,3.790092,330.6,17 / 30,2675482,2021-05-02 14:16:31:684
-1.3298,0.5838,-4.4635,-1.1665,-5.013,-8.3474,0.0,0.0,0.0,-0.2002,1.8193,0.5849,-10.86,32.1,19.89,35.884724,14.480375,63.07,NaN,7.02,3.790092,330.6,17 / 30,2675981,2021-05-02 14:16:32:183
-2.9483,-3.874,2.4781,-1.1665,-5.013,-8.3474,0.0,0.0,0.0,-0.2002,1.8193,0.5849,-10.86,32.1,19.89,35.884727,14.480361,63.48,NaN,3.85,3.790092,326.7,17 / 30,2676382,2021-05-02 14:16:32:584
-2.9483,-3.874,2.4781,-1.1665,-5.013,-8.3474,0.0,0.0,0.0,-0.2002,1.8193,0.5849,-10.86,32.1,19.89,35.884727,14.480361,63.48,NaN,3.85,3.790092,326.7,17 / 30,2676382,2021-05-02 14:16:32:584
-4.7198,-10.3753,-2.6836,-4.6705,-8.3016,-2.3325,0.0,0.0,0.0,2.6395,0.0872,0.7883,-18.65,32.45,13.87,35.88472,14.480346,62.18,NaN,0.0,3.790092,,17 / 30,2676820,2021-05-02 14:16:33:022
-4.7198,-10.3753,-2.6836,-4.6705,-8.3016,-2.3325,0.0,0.0,0.0,2.6395,0.0872,0.7883,-18.65,32.45,13.87,35.88472,14.480346,62.18,NaN,0.0,3.790092,,17 / 30,2676820,2021-05-02 14:16:33:022
-1.4387,-6.4537,-2.796,-3.4739,-8.839,-2.4441,0.0,0.0,0.0,-1.4422,-0.1129,-0.1742,1.12,30.48,-26.58,35.88472,14.480346,62.18,NaN,0.0,3.790092,,18 / 30,2677281,2021-05-02 14:16:33:483
-1.4387,-6.4537,-2.796,-3.4739,-8.839,-2.4441,0.0,0.0,0.0,-1.4422,-0.1129,-0.1742,1.12,30.48,-26.58,35.88472,14.480346,62.18,NaN,0.0,3.790092,,18 / 30,2677282,2021-05-02 14:16:33:484
0.2121,-5.8983,-0.038,-1.2741,-9.5322,1.9196,0.0,0.0,0.0,-1.1771,-1.5372,-0.7729,23.01,21.2,-25.33,35.884727,14.480334,62.05,NaN,4.54,3.790092,329.6,18 / 30,2677698,2021-05-02 14:16:33:900
0.2121,-5.8983,-0.038,-1.2741,-9.5322,1.9196,0.0,0.0,0.0,-1.1771,-1.5372,-0.7729,23.01,21.2,-25.33,35.884727,14.480334,62.05,NaN,4.54,3.790092,329.6,18 / 30,2677698,2021-05-02 14:16:33:900
-2.6644,-12.4355,-2.7003,-0.6246,-8.9283,-4.0082,0.0,0.0,0.0,2.3887,0.0521,0.5504,21.13,22.91,-21.5,35.88474,14.480324,61.71,NaN,7.16,3.790092,331.7,17 / 30,2678125,2021-05-02 14:16:34:327
-2.6644,-12.4355,-2.7003,-0.6246,-8.9283,-4.0082,0.0,0.0,0.0,-1.2252,-0.3879,-0.7176,22.7,24.44,-17.2,35.88474,14.480324,61.71,NaN,7.16,3.790092,331.7,17 / 30,2678130,2021-05-02 14:16:34:332
3.1543,-11.5352,-1.7833,-2.6581,-9.4395,0.0374,0.0,0.0,0.0,-1.2252,-0.3879,-0.7176,22.7,24.44,-17.2,35.88475,14.480319,60.64,NaN,5.83,3.790092,339.8,17 / 30,2678526,2021-05-02 14:16:34:728
3.1543,-11.5352,-1.7833,-2.6581,-9.4395,0.0374,0.0,0.0,0.0,-1.2252,-0.3879,-0.7176,22.7,24.44,-17.2,35.88475,14.480319,60.64,NaN,5.83,3.790092,339.8,17 / 30,2678526,2021-05-02 14:16:34:728
-2.3402,-9.9251,-4.0699,-1.3585,-8.5263,-4.6504,0.0,0.0,0.0,-3.1558,0.463,-2.9295,27.51,22.68,-8.02,35.8848,14.480322,60.36,NaN,10.51,3.790092,2.0,18 / 30,2678947,2021-05-02 14:16:35:149
-2.3402,-9.9251,-4.0699,-1.3585,-8.5263,-4.6504,0.0,0.0,0.0,-3.1558,0.463,-2.9295,27.51,22.68,-8.02,35.8848,14.480322,60.36,NaN,10.51,3.790092,2.0,18 / 30,2678949,2021-05-02 14:16:35:151
-2.3402,-9.9251,-4.0699,-1.3585,-8.5263,-4.6504,0.0,0.0,0.0,-3.1558,0.463,-2.9295,27.51,22.68,-8.02,35.8848,14.480322,60.36,NaN,10.51,3.790092,2.0,18 / 30,2679316,2021-05-02 14:16:35:518
-2.3402,-9.9251,-4.0699,-1.3585,-8.5263,-4.6504,0.0,0.0,0.0,-3.1558,0.463,-2.9295,27.51,22.68,-8.02,35.8848,14.480322,60.36,NaN,10.51,3.790092,2.0,18 / 30,2679316,2021-05-02 14:16:35:518
-3.979,-10.2556,-9.8408,-2.3649,-9.4246,1.3246,0.0,0.0,0.0,-1.4379,-0.4164,-0.4684,26.36,24.72,-13.03,35.884823,14.480321,61.16,NaN,12.02,3.790092,358.6,17 / 30,2679748,2021-05-02 14:16:35:950
